公开号,申请号,标题,申请日,公开日,授权公告日,国际分类,国际主分类,美国分类,美国主分类,权利要求数,申请人,标准化申请人,发明人,第一发明人,本文引用专利数,引用本文专利数,本文自引用专利数,本文非自引用专利数,自引用本文专利数,非自引用本文专利数,法律状态,同族专利数,技术特征
"US9720410B2","US14/195682","Remote assistance for autonomous vehicles in predetermined situations","20140303","20170801","20170801","G05D  1/00 | G05D  3/00 | G06F  7/00 | G06F 17/00 | G01C 22/00 | B60W 30/00","G05D","G05D   1/0044 | B60W  30/00 | G05D   1/0011 | G05D   1/0027 | G05D   1/0033 | G05D   1/0038 | G05D2201/0213","G05D","18","Waymo LLC","google","Fairfield; Nathaniel | Herbach; Joshua Seth | Furman; Vadim","Fairfield","34","6","2","32","0","6","有效","11","10",
"US9373262B2","US13/568025","Autonomous intelligence surveillance reconnaissance and payload delivery system and method of using same","20120806","20160621","20160621","G08G  5/00 | B64B  1/10 | B64B  1/12 | B64B  1/14 | B64B  1/22 | B64B  1/24 | B64B  1/60 | B64B  1/62 | B64B  1/64 | B64B  1/66 | B64C 39/02 | G09F 21/04 | G09F 21/06 | B64B  1/00 | B64B  1/18 | G05D  1/00","G08G","B64B   1/12 | B64B   1/005 | B64B   1/10 | B64B   1/14 | B64B   1/18 | B64B   1/22 | B64B   1/24 | B64B   1/36 | B64B   1/60 | B64B   1/62 | B64B   1/64 | B64B   1/66 | B64C  39/024 | B64C2201/022 | B64C2201/126 | B64C2201/127 | B64C2201/141 | G05D   1/0027 | G05D   1/101 | G08G   5/0069 | G09F  21/04 | G09F  21/06","B64B","5","Silicis Technologies, Inc.","silicis technologies","Stigler; Michael J. | Setar; Nicholas James","Stigler","12","6","0","12","0","6","有效","11","13",
"US9247364B2","US14/057581","Variable aperture phased array incorporating vehicle swarm","20131018","20160126","20160126","H04R 29/00 | G01H  3/00 | G05D  1/00 | G05D  1/10 | G01M 15/14 | H04R  1/40","H04R","H04R  29/00 | G01H   3/00 | G01M  15/14 | G05D   1/0027 | G05D   1/104 | H04R   1/406","H04R","18","The Boeing Company","the boeing","Brusniak; Leon | Underbrink; James R.","Brusniak","17","0","2","15","0","0","有效","12","10",
"US9798325B2","US13/601169","Unmanned device interaction methods and systems","20120831","20171024","20171024","G05D  1/00 | G05D  1/02 | G05B 19/00 | A63H 27/00 | G05D  1/10 | G06Q 10/08 | B64C 39/02 | A61M  5/00","G05D","G05D   1/0202 | A61M   5/002 | A61M   5/20 | A63H  27/12 | B64C  39/02 | G05B  19/00 | G05D   1/0011 | G05D   1/0027 | G05D   1/005 | G05D   1/102 | G05D2201/0207 | G06Q  10/08","G05D","35","Elwha LLC","elwha","Levien; Royce A. | Lord; Richard T. | Lord; Robert W. | Malamud; Mark A. | Rinaldo, Jr.; John D. | Wood, Jr.; Lowell L.","Levien","550","0","11","539","0","0","有效","20","15",
"JP2013167991A","JP2012030186A","Carriage system","20120215","20130829",,"G05D  1/02","G05D","G05D   1/0027 | G05D   1/0289","G05D","3","Murata Mach Ltd | 村田機械株式会社","murata","Atsuo Nagasawa | 敦雄 長澤","Atsuo Nagasawa","3","0","2","1","0","0","其他","11","23",
"GB201701615D0","GB201701615A","Safety system for an automated storage and picking system and method of operating thereof","20170201","20170315",,"","","B65G   1/0464 | B60L   3/04 | B65G2207/40 | G05D   1/021","B65G","0","Ocado Innovation Ltd","ocado innovation","","","0","0","0","0","0","0","其他","10","0",
"EP3355148","EP20170153510","A rolling arrangement, method and system for autonomously repositioning devices attached to the rolling arrangement","20170127","20180801",,"G05D  1/02 | G05D  1/00","G05D","G05D1/0027 | G05D1/028 | G05D1/0295 | G05D2201/0211","G05D1","15","Wheel Me As | WheelMe As","wheel me as | wheelme as","Atle Timenes","Atle Timenes","1","0","0","1","0","0","其他","10","16",
"CN105116817A","CN201510369380.0","平衡车管理方法及装置","20150626","20151202",,"G05B 19/048","G05B","G05B19/048 | B62J45/40 | B62K11/007 | G05D1/0027 | G05D2201/0212 | G06F21/35 | G07C5/00 | H04L67/125 | H04W4/026 | H04W4/027 | H04W4/40 | H04W4/80 | G07C5/06 | H04W76/10 | G05D1/0016 | B62J2099/002 | G01C21/3667 | G05D1/0022 | G05D1/0038 | G05D1/0055 | G06F17/18 | H04W4/046","G05B19","65","小米科技有限责任公司","小米科技有限责任公司","谢焱 | 任恬 | 褚跃跃","谢焱","7","11","0","7","7","4","驳回","10","4",
"CN107532921A","CN201680018100.4","维持肯定性识别的机器对机器瞄准","20160324","20180102",,"G01C 22/00","G01C","G08G5/0047 | F41G3/02 | F41G3/04 | F41G3/145 | F41G3/165 | F41G7/007 | F41G7/20 | F41G7/2233 | F41G9/00 | G01C11/06 | G01C23/00 | G08G5/0013 | G08G5/0026 | G08G5/0034 | G08G5/0069 | B64C39/024 | B64D1/04 | B64D1/16 | B64D47/08 | G05D1/0027 | F41G7/2206 | G05D1/0038 | G05D1/104","G08G5","33","威罗门飞行公司","威罗门飞行公司","麦克唐纳·约翰·皮布尔斯 | 安德鲁·马丁 | 查尔斯·劳伦斯·贝克 | 黛西·王 | 凯文·杰伊·阿圭勒 | 马修·艾伦·汉纳 | 布莱恩·扬 | 埃里克·索恩博格 | 埃里克·詹姆斯·埃格德","麦克唐纳·约翰·皮布尔斯","0","0","0","0","0","0","公开","10","16",
"US10401870B1","US16/192686","System and method for handling items using movable-bots","20181115","20190903","20190903","G05D  1/02 | G05D  1/00 | B65G 43/10 | B25J  9/16 | G05B 19/418","G05D","G05D1/0293 | B25J9/1666 | B65G43/10 | G05B19/41815 | G05D1/0027 | G05D1/0289","G05D1","29","GREY ORANGE PTE. LTD.","grey orange pte","Mithal; Tejit | Kejriwal; Gaurav | Mittal; Ankit","Mithal","13","0","0","13","0","0","有效","10","10",
"US10216185B2","US15/577049","Method, system, and apparatus for controlling a plurality of mobile-radio equipped robots in a talkgroup","20150911","20190226","20190226","G05D  1/00 | H04L 29/06 | G08B 13/196 | H04W  4/10 | H04W  4/40 | B64C 39/02 | G06F  3/16 | H04W  4/90","G05D","G05D1/0027 | B64C39/024 | G06F3/167 | G08B13/1966 | G08B13/19689 | H04L65/4061 | H04W4/10 | H04W4/40 | B64C2201/123 | B64C2201/127 | G08B13/19645 | G08B13/19656 | G08B13/19658 | H04W4/90","G05D1","20","MOTOROLA SOLUTIONS, INC.","motorola","Kotlyarov; Yury Vladimirovich","Kotlyarov","7","0","0","7","0","0","有效","10","17",
"EP2886420","EP20130198689","Method and Apparatus for Causing Sending of a Parking Directive","20131220","20150624",,"B62D 15/02 | G06K  9/00","B62D","B60K2350/1028 | B60K2350/1076 | G05D1/0027 | B60K35/00 | B60K2370/1438 | B60K2370/16 | B60W30/06 | B62D15/0265 | B62D15/027 | B62D15/0275 | B62D15/0285 | G01C21/3685 | G06K9/00812","B60K2350","15","Nokia Technologies OY","nokia","Jussi LEPPÄNEN | Arto Lehtiniemi | Antti Eronen","Jussi LEPPÄNEN","5","5","0","5","0","5","其他","10","8",
"CN105518556A","CN201380079461.6","车辆行驶系统以及车辆行驶控制方法","20131212","20160420","20180828","G05D  1/02 | E02F  9/20","G05D","E02F9/2004 | E02F9/205 | E02F9/2054 | E02F9/26 | G05D1/0212 | G05D1/0011 | G05D1/0027 | G05D1/0044 | G05D2201/0202","E02F9","7","日立建机株式会社","日立公司","滨田朋之 | 菅原一宏 | 田中克明","滨田朋之","9","1","1","8","0","1","有效","10","17",
"US9996364B2","US14/453311","Vehicle user interface adaptation","20140806","20180612","20180612","G06F  9/44 | G05D  1/00 | G08G  5/00 | G01C 21/36 | G06F  3/0481","G06F","G06F   9/451 | G01C  21/3664 | G05D   1/0027 | G05D   1/0044 | G06F   3/0481 | G08G   5/0034 | G08G   5/0069 | G08G   5/0082","G06F","20","Insitu, Inc.","the boeing","Zimmerman; James Bryan","Zimmerman","12","0","4","8","0","0","有效","10","12",
"US9632502B1","US14/933602","Machine-learning systems and techniques to optimize teleoperation and/or planner decisions","20151105","20170425","20170425","G05D  1/00 | H04L 29/08 | H04L 12/24","G05D","G05D   1/0022 | B60Q   1/28 | B60Q   1/30 | G05D   1/0027 | G05D   1/0088 | G05D2201/0212 | G05D2201/0213 | G06N   7/005 | G06N  99/005 | G06Q  10/00 | G08G   1/005 | G08G   1/165 | G08G   1/166 | G08G   1/202 | H04L  41/0816 | H04L  41/16 | H04L  67/10 | H04L  67/12","G05D","23","Zoox, Inc.","zoox","Levinson; Jesse Sol | Sibley; Gabriel Thurston | Rege; Ashutosh Gajanan","Levinson","95","41","0","95","2","39","有效","125","12",
"US9547309B2","US14/711602","Selecting vehicle type for providing transport","20150513","20170117","20170117","G05D  1/02 | G05D  1/00 | G01C 21/34","G05D","G06Q  30/0283 | G01C  21/3438 | G01C  21/3484 | G01C  21/3492 | G05D   1/0027 | G05D   1/0088 | G05D   1/0217 | G05D   1/0234 | G05D2201/0212 | G05D2201/0213 | G06Q  50/30","G06Q","20","Uber Technologies, Inc.","uber","Ross; William | Bares; John | LaRose; David | Sweeney; Matthew","Ross","12","21","1","11","6","15","有效","40","5",
"FR2984254B1","FR1161773A","autonomous control of vehicles","20111216","20160701",,"B60R 99/00 | G05D  1/02","B60R","G05D   1/0027 | G05D   1/0061 | G05D   1/0297 | G05D2201/0213","G05D","0","Renault SAS","renault","Javier Ibanez-Guzman | Nicoleta Minoiu-Enache | Gongora Hugo Guillermo Chale | Jean Lesaing | Francois Chauveau","Javier Ibanez-Guzman","0","0","0","0","0","0","其他","10","0",
"JP2013156747A","JP2012015471A","Truck system","20120127","20130815",,"G05D  1/02 | B65G  1/00","G05D","G05D   1/0027 | B61L  27/0038 | G05D   1/0297","G05D","3","Murata Mach Ltd | 村田機械株式会社","murata","Atsuo Nagasawa | 敦雄 長澤","Atsuo Nagasawa","0","1","0","0","0","1","其他","10","17",
"US7920071B2","US11/715339","Augmented reality-based system and method providing status and control of unmanned vehicles","20070308","20110405","20110405","G08G  1/017","G08G","G05D   1/0033 | G05D   1/0027 | G08G   5/0021 | G08G   5/0069","G05D","16","ITT Manufacturing Enterprises, Inc.","itt","Baillot; Yohann","Baillot","67","22","4","63","0","22","有效","20","8",
"EP3690852A1","EP20190154194","System, vehicle, network component, apparatuses, methods, and computer programs for a vehicle and a network component","20190129","20200805",,"G08G1/0968 | B60W30/095 | B60W30/165 | G05D1/02 | G08G1/16 | G05D1/00","G08G","G08G1/164 | B60W60/0059 | B60W40/04 | B60W60/0053 | G01C21/362 | G01C21/3647 | G01C21/3691 | G05D1/0027 | G05D1/0038 | G05D1/0088 | G05D1/0212 | G06K9/00791 | G07C5/008 | G08G1/0133 | G08G1/096811 | G05D2201/0213 | G08G1/0112 | G08G1/0129 | G08G1/0145","G08G1","15","Volkswagen AG","porsche antiegesellschaft","Andreas Pfadler | Guillaume Jornod | Daniel Reimann | Andreas Kwoczek","Andreas Pfadler","0","0","0","0","0","0","其他","9","8",
"CN106850050A","CN201710179481.0","无人机及地面站与无人机的通信系统、方法","20160122","20170613",,"H04B  7/185 | H04W 72/04 | H04W 72/12 | H04W 76/02 | H04W 76/06","H04B","B64C2201/146 | G08G5/0013 | G05D1/0027 | G08G5/0026 | G08G5/0043 | G08G5/0069 | H04B7/18506 | H04W72/12 | H04W72/1242 | H04L67/12 | H04L67/141 | H04L67/32 | H04W4/40 | H04W4/44 | H04W12/003 | H04W72/04 | H04W72/0446 | H04W76/10 | H04W76/14 | H04W76/30 | H04W84/06","B64C2201","8","广州极飞科技有限公司","广州极飞科技有限公司","欧阳宇基 | 谢安平","欧阳宇基","5","0","0","5","0","0","驳回","9","17",
"EP2978258","EP20140290212","Seamless replacement of a first drone base station with a second drone base station","20140722","20160127",,"H04W 36/00 | B64C 39/02 | H04W 84/06","H04W","H04W36/0055 | B64C39/024 | B64C2201/122 | B64C2201/143 | G05D1/0022 | G05D1/0027 | G05D1/0202 | G08G5/0013 | G08G5/0043 | H04B7/18504 | H04L5/005 | H04L61/2007 | H04W72/0413 | H04W72/042 | H04W84/06 | H04W88/02","H04W36","15","Alcatel Lucent","nokia","Osman Aydin | Ilaria Malanchini | Jens Gebert","Osman Aydin","5","10","0","5","0","10","其他","9","8",
"JP2015149813A","JP2014020584A","Control system of work vehicle","20140205","20150820",,"B60L 15/20 | B61L 27/00 | B60L 50/15","B60L","G05D   1/0027 | B60L   1/003 | B60L  11/123 | B60L  15/2009 | B60L2200/36 | B60L2220/46 | B60L2240/12 | B60L2240/622 | B60L2240/70 | B60L2260/28 | B61L   3/008 | B61L  15/0027 | B61L  23/22 | B61L  25/025 | B61L  27/0038 | B61L2205/04 | G05D   1/0223 | G05D   1/0291 | Y02T  10/6217 | Y02T  10/645 | Y02T  10/7077 | Y02T  10/72 | Y02T  10/7275 | Y02T  10/7291 | Y02T  90/16 | Y02T  90/162","G05D","5","Hitachi Constr Mach Co Ltd | 日立建機株式会社","hitachi","Takanori Okura | Tsutomu Yamada | Ryota Yamazaki | Tomoyuki Hamada | 良太 山崎 | 朋之 濱田 | 敬規 大倉 | 山田　　勉","Takanori Okura","4","3","0","4","0","3","其他","9","28",
"US10416667B2","US15/014743","System and method for utilization of multiple-camera network to capture static and/or motion scenes","20160203","20190917","20190917","G05D  1/00 | G05D  1/10 | G06K  9/00 | B64C 39/02 | G06T 15/20 | G06T 17/00 | H04N  5/232 | H04N  5/247","G05D","G05D1/0027 | B64C39/024 | G05D1/0094 | G05D1/104 | G06K9/0063 | G06T15/205 | G06T17/00 | H04N5/23203 | H04N5/247 | B64C2201/027 | B64C2201/127 | B64C2201/143 | B64C2201/146","G05D1","32","SONY CORPORATION","sony","Berestov; Alexander | Liu; Ming-Chang | Lee; Chuen-Chien","Berestov","18","0","0","18","0","0","有效","9","17",
"JP2015194981A","JP2014135415A","Controller for work vehicle","20140630","20151105",,"G05D  1/02","G05D","G05D   1/0295 | A01B  69/008 | G05D   1/0027 | G05D   1/0246 | G05D   1/0278 | G05D   1/0287 | G05D   1/0291 | G05D   1/0293 | G05D2201/0201","G05D","19","Yanmar Co Ltd | ヤンマー株式会社","yanmar","Wataru Nakagawa | Toshifumi Hiramatsu | Hideaki Aoki | 中川　渉 | 敏史 平松 | 青木　英明","Wataru Nakagawa","3","9","1","2","8","1","其他","9","17",
"US9471060B2","US14/564706","Vehicular traffic guidance and coordination system and method","20141209","20161018","20161018","G06G  7/76 | G05D  1/00 | A01B 69/04 | E02F  9/20 | A01B 79/00 | E02F  9/26","G06G","G08G   1/207 | A01B  69/008 | A01B  79/005 | B60L2240/70 | B60L2250/22 | E02F   9/2025 | E02F   9/2045 | E02F   9/2054 | E02F   9/26 | E21C  35/24 | G05D   1/0027 | G06Q  10/00 | G08G   1/202","G08G","14","General Electric Company","general electric","Liao; Hongwei | Castillo-Effen; Mauricio | Nielsen; Matthew Christian","Liao","41","0","6","35","0","0","有效","9","23",
"DK201670185A1","DK201670185A1","A method and system for operating one or more tugboats","20160331","20171016",,"B63B 35/66","B63B","B63B  35/66 | B63B2035/007 | B63B2035/008","B63B","14","A P Møller - Mærsk As","a p m ller m rsk a s","Thomas Bangslund | Rasmus Kobberø Hansen","Thomas Bangslund","5","0","0","5","0","0","其他","8","6",
"US20160378108A1","US14/626376","COLLECTIVE UNMANNED AERIAL VEHICLE CONFIGURATIONS","20150219","20161229",,"G05D  1/00 | B64C 37/02 | B64C 39/02 | B64D 31/06 | G06Q 10/08","G05D","G05D1/104 | B64C37/02 | B64C39/024 | B64C2201/108 | B64C2201/128 | B64C2201/143 | G06Q10/083 | B64D31/06 | G05D1/0027","G05D1","20","Amazon Technologies, Inc.","amazon technologies","Paczan; Nathan Michael | Elzinga; Michael John | Hsieh; Raphael | Nguyen; Luan Khai","Paczan","5","36","1","4","7","29","公开","8","10",
"US20070093946A1","US10/575803","Methods and apparatus for unmanned vehicle command, control, and communication","20041022","20070426",,"G05D  1/00 | G01C 21/26 | G01C 22/00 | G06F","G05D","G05D1/0044 | G05D1/0027 | G05D1/0088 | G05D1/0094","G05D1","45","PROXY AVIATION SYSTEMS, INC.","proxy aviation systems","Gideoni; Iftah","Gideoni","51","45","0","51","0","45","公开","8","5",
"CN110235070A","CN201780073177.6","用以解决问题情况的自主车辆的遥操作","20171130","20190913","20201110","G05D  1/00","G05D","G05D1/0027 | G05D1/0038 | G05D2201/0213 | G06Q10/06313 | G06Q50/30 | G05D1/0212 | G05D1/0276 | G05D1/0287 | G05D1/0291 | G05D1/0297","G05D1","20","日产北美公司 | NASA代表的美国政府","日产北美公司 | nasa代表的美国政府","L.佩德森 | M.西尔休伊斯 | H.乌茨 | M.D.彭纳 | T.方 | M.阿兰 | M.布亚拉特 | E.谢弗","L.佩德森","0","0","0","0","0","0","有效","8","15",
"SE538920C2","SE20150050351","Device, method and system for an autonomous vehicle to drivepass a difficult or inappropriate road segment","20150324","20170214",,"B60K 31/00 | B60W 30/00 | B60W 40/00 | B60W 60/00 | G01C 21/34 | G05D  1/02","B60K","B60W  30/165 | B60W  50/0097 | B60W2552/20 | B60W2756/10 | G01C  21/3461 | G05D   1/0214 | G05D   1/028 | G05D2201/0213 | G08G   1/096725 | G08G   1/096741 | G08G   1/096775 | G08G   1/096791 | G08G   1/22 | B60K  31/00 | B60W  30/14 | B60W  40/10 | B60Y2300/14 | B60K  31/0008 | B60K2031/0016 | B60W  30/095 | B60W  30/0956 | B60W  40/06 | B60W  60/001 | B60W2552/00 | G01C  21/3415 | G05D   1/0287 | G05D   1/0295 | B60W  30/00 | B60W  40/00 | B60W2556/50 | B60W2556/65 | G01S2013/9325 | G05D   1/0027 | G05D   1/0088 | G05D   1/0291","B60W","0","SCANIA CV AB","porsche antiegesellschaft","SERGEJ SAIBEL","SERGEJ SAIBEL","0","0","0","0","0","0","其他","8","0",
"US10538932B2","US15/702774","Master and slave pool cleaning robots","20170913","20200121","20200121","G06F 19/00 | E04H  4/16 | G05D  1/02 | G05D  1/00 | G05D  1/10 | B25J  3/00 | B25J 11/00","G06F","E04H4/1654 | B25J3/00 | B25J11/0085 | G05D1/0027 | G05D1/0214 | G05D1/0219 | G05D1/0295 | G05D1/10 | G05D2201/0203 | Y10S901/01","E04H4","27","Maytronics Ltd","maytronics","Goldenberg; Sharon | Hadari; Yair | Regev; Ofer | Witelson; Shay","Goldenberg","50","0","19","31","0","0","有效","8","7",
"US10493855B2","US15/956998","Intelligent autonomous vehicle charging system","20180419","20191203","20191203","B60L 11/18 | G05D  1/00 | G05D  1/02 | G01C 21/34 | G06F 16/9537 | G05B 19/042 | G06Q 20/14 | G06Q 30/04 | G06Q 50/06 | G06F 16/29 | B60L 53/68 | B60L 53/36 | B60L 53/67 | B60L 53/38 | B60L 53/126","B60L","B60L11/1829 | B60L53/36 | B60L53/67 | B60L53/68 | G01C21/3469 | G05B19/042 | G05D1/0027 | G05D1/0088 | G05D1/028 | G05D1/0217 | G05D1/0225 | G05D1/0291 | G05D1/0297 | G06F16/29 | G06F16/9537 | G06Q20/14 | G06Q30/04 | G06Q50/06 | B60L53/126 | B60L53/38 | B60L2240/622 | B60L2260/32 | G05B2219/2637 | G05D2201/0213","B60L11","49","Chase; Arnold | Chase; William","chase arnold | chase william","Chase; Arnold | Chase; William","Chase","94","0","1","93","0","0","有效","8","28",
"US20180280112A1","US15/471071","ROBOT-BASED RACK PROCESSING SYSTEM","20170328","20181004",,"A61B 90/70 | A61B 50/22 | B08B  3/04 | G05D  1/00 | G05D  1/02","A61B","B08B3/04 | G05D1/0027 | A61B50/22 | A61B90/70 | B08B13/00 | G05D1/0297 | G05D2201/0206 | Y10S901/01 | G05D1/0225 | G05D1/0022","B08B3","15","STERIS Inc.","steris","St-Jean; Hugo | Rochette; Daniel","St-Jean","0","0","0","0","0","0","有效","8","17",
"US10464427B2","US15/249838","Systems and methods for braking or propelling a roaming vehicle","20160829","20191105","20191105","B61L  3/22 | B61L  3/10 | B60L 15/20 | B61L  1/08 | B60L 15/00 | B60L  9/16 | G05D  1/00 | G05D  1/02 | B60L 13/04 | B60L 15/22 | B60L 15/28 | B61L  3/12 | B61L  3/16","B61L","B60L9/16 | B60L13/04 | B60L15/005 | B60L15/22 | B60L15/28 | B61L1/08 | B61L3/10 | B61L3/103 | B61L3/121 | B61L3/16 | B61L3/22 | B61L3/225 | G05D1/0027 | G05D1/021 | B60L2220/42 | B60L2240/10 | B60L2240/42 | B60L2240/622 | Y02T10/644 | Y02T10/645 | Y02T10/646 | Y02T10/72 | Y02T10/7275 | Y02T10/7291 | Y02T90/16 | Y02T90/162","B60L9","19","Universal City Studios LLC","concast","Vance; Eric","Vance","18","0","2","16","0","0","有效","8","18",
"US10274953B1","US16/159276","Multi-level robotics automation","20181012","20190430","20190430","G05D  1/00 | G06Q 10/08 | B66F  9/06 | G05D  1/02","G05D","G05D1/0027 | B66F9/063 | G05D1/0274 | G06Q10/087 | G05D2201/0216","G05D1","20","Grey Orange Pte. Ltd.","grey orange pte","Agarwal; Rupesh | Kumar; Gaurav | Thakkar; Jai | Kejriwal; Gaurav","Agarwal","17","0","0","17","0","0","有效","8","18",
"EP2993545","EP20140290265","Follow-me system for unmanned aircraft vehicles","20140905","20160309",,"G05D  1/10 | G08G  5/00","G05D","H05K999/99 | G05D1/0027 | G05D1/0044 | G08G5/0052 | G08G5/0069 | G05D1/104 | G08G5/0008 | G08G5/0056 | G08G5/00 | G08G7/00 | G08G5/0047","H05K999","15","Airbus Defence and Space GmbH","airbus","Joy Bousquet | Thomas VITTE","Joy Bousquet","4","0","0","4","0","0","其他","8","7",
"DE102015205032A1","DE201510205032","Vehicle composite and method of forming and operating a vehicle network","20150319","20160922",,"G05D  1/00 | B60W 30/165 | G05D  1/02 | G08G  1/0965 | G08G  1/0968","G05D","G05D   1/0295 | B62D  59/04 | G05D   1/0027 | G05D2201/02","G05D","15","Kuka Roboter GmbH","kuka","Christoph Bick | Daniel Meyer-Delius | Jeremie Tardivon","Christoph Bick","2","3","1","1","0","3","其他","8","9",
"US9229448B1","US14/491339","Energy management system and method for vehicle systems","20140919","20160105","20160105","G05D  1/02 | G05D  1/00 | G01C 21/00","G05D","G05D   1/00 | B61L   3/006 | B61L  25/025 | B61L  27/0027 | B61L2205/04 | G01C  21/00 | G05D   1/0005 | G05D   1/0011 | G05D   1/0016 | G05D   1/0027 | G05D   1/02 | G05D   1/0223 | Y02T  10/7258","G05D","15","General Electric Company","general electric","Luther; Juli-Ann | Twichel; Jeffrey | Meyer; Brian Nedward | Wakeman; Joseph Daniel | Gaikwad; Swapna Rameshbabu","Luther","22","4","14","8","3","1","有效","763","14",
"US8543255B2","US12/492713","Apparatus and method for controlling an unmanned vehicle","20090626","20130924","20130924","G05D  1/00","G05D","G05D   1/0011 | G05D   1/0027 | G05D   1/0044 | G05D   1/0088 | H04B   7/18506","G05D","12","Raytheon Company","raytheon","Wood; Joanne E. | Hashimi; Jamil R. | Thourot; Fred G. | Johnson; Stephen P. | Goff; Russell W. | Carroll; Douglas","Wood","9","21","0","9","2","19","有效","9","13",
"CN107438989A","CN201680019074.7","无人载具之间的认证消息","20160325","20171205","20200811","H04L 29/06 | B64C 39/02 | G05D  1/00 | G08G  5/00 | H04L  9/32 | H04L 29/08 | H04L 63/126 | G05D  1/0022 | G05D  1/0027 | G08G  5/0008 | G08G  5/0013 | G08G  5/0039 | G08G  5/006 | G08G  5/0069 | G08G  5/0078 | G08G  5/0086 | G08G  5/0091 | H04L  9/3247 | H04L  9/3263 | H04L 63/0823","H04L","B64C39/024 | B64C2201/00 | G05D1/0022 | G05D1/0027 | G08G5/0069 | H04L9/3263 | H04L63/0823 | H04L63/126 | H04L67/12 | G08G5/0008 | G08G5/0013 | G08G5/0039 | G08G5/006 | G08G5/0078 | G08G5/0086 | G08G5/0091 | H04L9/3247 | H04L2209/84 | H04W12/003","B64C39","15","亚马逊技术有限公司","亚马逊科技公司","达伦·埃内斯特·卡纳沃尔 | 瓦拉达拉金·戈帕拉克里希南 | 杰斯帕·米卡埃尔·约翰逊 | 乔恩·阿伦·麦克林顿 | 布兰登·威廉·波特 | 安德鲁·杰伊·罗思","达伦·埃内斯特·卡纳沃尔","6","0","0","6","0","0","有效","16","11",
